0.0	0.9304482225656878	0.49756361667569027	0.4593993325917687	0.9966355140186915	0.9912536443148688	0.9968085106382979	0.9907475943745374	0.9959001118151323	0.9920087177624409
0.9304482225656878	0.0	0.9423664122137405	0.9345146379044684	0.9829222011385199	0.9849430774880646	0.9827151602448686	0.9388152766952456	0.9845224613061533	0.9602251407129456
0.49756361667569027	0.9423664122137405	0.0	0.2850958565244279	0.9947624392068837	0.9890550893834367	0.9968119022316685	0.9903846153846154	0.9951564828614009	0.9931134469010511
0.4593993325917687	0.9345146379044684	0.2850958565244279	0.0	0.9947526236881559	0.991615020051039	0.9971621142249024	0.9914877868245744	0.9977661950856291	0.9949256977165639
0.9966355140186915	0.9829222011385199	0.9947624392068837	0.9947526236881559	0.0	0.943217665615142	0.9821760118826588	0.9272357723577236	0.9483454398708636	0.8220078912757562
0.9912536443148688	0.9849430774880646	0.9890550893834367	0.991615020051039	0.943217665615142	0.0	0.979407514450867	0.950674373795761	0.8697478991596639	0.9387207966296438
0.9968085106382979	0.9827151602448686	0.9968119022316685	0.9971621142249024	0.9821760118826588	0.979407514450867	0.0	0.9692706405035172	0.9719730941704036	0.9633967789165446
0.9907475943745374	0.9388152766952456	0.9903846153846154	0.9914877868245744	0.9272357723577236	0.950674373795761	0.9692706405035172	0.0	0.9257907542579076	0.871900826446281
0.9959001118151323	0.9845224613061533	0.9951564828614009	0.9977661950856291	0.9483454398708636	0.8697478991596639	0.9719730941704036	0.9257907542579076	0.0	0.9373522458628841
0.9920087177624409	0.9602251407129456	0.9931134469010511	0.9949256977165639	0.8220078912757562	0.9387207966296438	0.9633967789165446	0.871900826446281	0.9373522458628841	0.0
